index,income,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntregularprods,mntgoldprods,mnttotal,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,complain,age,customer_days,marital_status,education,response,total_spending,mntwines_share,mntfruits_share,mntmeatproducts_share,mntfishproducts_share,mntsweetproducts_share,mntgoldprods_share,total_purchases,avg_ticket_proxy,web_purchase_share,catalog_purchase_share,store_purchase_share,deal_purchase_share,web_visit_to_purchase_ratio,children_total,family_size_proxy,customer_segment,customer_segment_name
2721,28389,0,0,49,1,5,3,7,4,12,8,20,1,1,0,2,7,0,73,2745,Together,Basic,0,28,0.03571428571428571,0.17857142857142858,0.10714285714285714,0.25,0.14285714285714285,0.2857142857142857,3,9.333333333333334,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,3.5,0,1,2,Promotion-sensitive customers
2722,66835,0,0,21,620,26,195,34,17,751,141,892,1,6,4,13,2,0,74,2433,Married,Master,0,1033,0.6001936108422071,0.02516940948693127,0.1887705711519845,0.03291384317521781,0.016456921587608905,0.13649564375605033,23,44.91304347826087,0.2608695652173913,0.17391304347826086,0.5652173913043478,0.043478260869565216,0.2857142857142857,0,1,0,High-income potential customers
2723,69901,0,1,95,312,21,206,102,92,584,149,733,3,7,3,10,5,0,51,2555,Divorced,Graduation,0,882,0.35374149659863946,0.023809523809523808,0.23356009070294784,0.11564625850340136,0.10430839002267574,0.1689342403628118,20,44.1,0.35,0.15,0.5,0.15,0.625,1,2,0,High-income potential customers
2724,80360,0,0,56,1493,86,454,112,43,2145,43,2188,2,4,4,5,2,0,71,2642,Married,PHD,1,2231,0.6692066337965038,0.03854773644105782,0.20349619004930525,0.0502017032720753,0.01927386822052891,0.01927386822052891,13,171.6153846153846,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.15384615384615385,0.4,0,1,0,High-income potential customers
2725,63342,0,1,48,918,21,118,13,10,1059,21,1080,3,8,3,5,6,0,59,2780,Together,PHD,1,1101,0.8337874659400545,0.01907356948228883,0.10717529518619437,0.011807447774750226,0.009082652134423252,0.01907356948228883,16,68.8125,0.5,0.1875,0.3125,0.1875,0.6666666666666666,1,2,1,Balanced customers
2726,44989,0,1,26,98,0,106,49,10,157,106,263,5,5,1,5,6,0,46,2814,Married,Graduation,0,369,0.26558265582655827,0.0,0.2872628726287263,0.13279132791327913,0.02710027100271003,0.2872628726287263,11,33.54545454545455,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.45454545454545453,1.0,1,2,2,Promotion-sensitive customers
2727,31859,1,0,3,3,4,7,15,8,26,11,37,1,1,0,3,7,0,40,2281,Single,2n Cycle,0,48,0.0625,0.08333333333333333,0.14583333333333334,0.3125,0.16666666666666666,0.22916666666666666,4,12.0,0.25,0.0,0.75,0.25,3.5,1,2,2,Promotion-sensitive customers
2728,51569,0,1,39,380,0,47,6,0,399,34,433,4,7,1,7,8,0,71,2661,Widow,PHD,1,467,0.8137044967880086,0.0,0.1006423982869379,0.01284796573875803,0.0,0.0728051391862955,15,31.133333333333333,0.4666666666666667,0.06666666666666667,0.4666666666666667,0.26666666666666666,1.0,1,2,1,Balanced customers
2729,30372,1,1,33,15,0,12,7,3,30,7,37,3,2,0,3,7,0,49,2710,Widow,Graduation,0,44,0.3409090909090909,0.0,0.2727272727272727,0.1590909090909091,0.06818181818181818,0.1590909090909091,5,8.8,0.4,0.0,0.6,0.6,2.3333333333333335,2,3,2,Promotion-sensitive customers
2730,16014,1,1,42,3,9,4,7,8,24,7,31,4,1,1,4,3,0,41,2628,Single,Basic,0,38,0.07894736842105263,0.23684210526315788,0.10526315789473684,0.18421052631578946,0.21052631578947367,0.18421052631578946,6,6.333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.5,2,3,2,Promotion-sensitive customers
2731,41120,1,1,80,24,2,23,0,8,33,24,57,3,2,1,3,6,0,52,2394,Married,Graduation,0,81,0.2962962962962963,0.024691358024691357,0.2839506172839506,0.0,0.09876543209876543,0.2962962962962963,6,13.5,0.3333333333333333,0.16666666666666666,0.5,0.5,2.0,2,3,1,Balanced customers
2732,39763,1,0,9,80,1,60,4,6,135,16,151,2,5,1,2,9,0,49,2488,Single,Master,0,167,0.47904191616766467,0.005988023952095809,0.3592814371257485,0.023952095808383235,0.03592814371257485,0.09580838323353294,8,20.875,0.625,0.125,0.25,0.25,1.5,1,2,1,Balanced customers
2733,38725,1,1,52,31,0,6,2,1,35,5,40,2,1,0,4,4,0,65,2209,Married,PHD,0,45,0.6888888888888889,0.0,0.13333333333333333,0.044444444444444446,0.022222222222222223,0.1111111111111111,5,9.0,0.2,0.0,0.8,0.4,2.0,2,3,1,Balanced customers
2734,77981,1,0,78,138,120,204,16,126,544,60,604,3,7,4,7,5,0,48,2558,Married,Graduation,0,664,0.20783132530120482,0.18072289156626506,0.3072289156626506,0.024096385542168676,0.1897590361445783,0.09036144578313253,18,36.888888888888886,0.3888888888888889,0.2222222222222222,0.3888888888888889,0.16666666666666666,0.625,1,2,0,High-income potential customers
2735,62905,0,1,68,166,75,96,119,107,504,59,563,3,7,2,8,4,0,56,2451,Married,2n Cycle,0,622,0.26688102893890675,0.12057877813504823,0.15434083601286175,0.19131832797427653,0.1720257234726688,0.09485530546623794,17,36.588235294117645,0.4117647058823529,0.11764705882352941,0.47058823529411764,0.17647058823529413,0.5,1,2,2,Promotion-sensitive customers
2736,13533,1,0,45,12,3,8,8,0,14,17,31,2,2,0,3,7,0,41,2635,Divorced,2n Cycle,0,48,0.25,0.0625,0.16666666666666666,0.16666666666666666,0.0,0.3541666666666667,5,9.6,0.4,0.0,0.6,0.4,2.3333333333333335,1,2,2,Promotion-sensitive customers
2737,59481,0,1,47,178,3,85,71,66,345,58,403,2,3,3,8,2,0,45,2408,Together,Graduation,0,461,0.38611713665943603,0.006507592190889371,0.1843817787418655,0.1540130151843818,0.14316702819956617,0.12581344902386118,14,32.92857142857143,0.21428571428571427,0.21428571428571427,0.5714285714285714,0.14285714285714285,0.5,1,2,1,Balanced customers
2738,72117,0,1,34,707,20,171,65,60,973,50,1023,1,9,7,9,5,0,43,2472,Married,Graduation,0,1073,0.6589002795899348,0.01863932898415657,0.15936626281453867,0.06057781919850885,0.05591798695246971,0.046598322460391424,25,42.92,0.36,0.28,0.36,0.04,0.5,1,2,0,High-income potential customers
2739,21955,1,0,81,5,1,7,17,14,33,11,44,2,2,1,3,6,0,34,2454,Married,2n Cycle,0,55,0.09090909090909091,0.01818181818181818,0.12727272727272726,0.3090909090909091,0.2545454545454545,0.2,6,9.166666666666666,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,2.0,1,2,2,Promotion-sensitive customers
2740,67131,0,1,72,465,71,250,93,35,852,62,914,3,9,2,12,6,0,64,2619,Married,Graduation,0,976,0.4764344262295082,0.07274590163934426,0.25614754098360654,0.09528688524590163,0.035860655737704916,0.06352459016393443,23,42.43478260869565,0.391304347826087,0.08695652173913043,0.5217391304347826,0.13043478260869565,0.6,1,2,0,High-income potential customers
2741,36802,1,0,23,16,1,2,0,0,18,1,19,1,1,0,3,5,0,40,2172,Single,PHD,0,20,0.8,0.05,0.1,0.0,0.0,0.05,4,5.0,0.25,0.0,0.75,0.25,2.5,1,2,1,Balanced customers
2742,71853,0,0,29,358,108,413,141,97,1085,32,1117,1,2,8,6,1,0,38,2576,Together,Graduation,0,1149,0.31157528285465624,0.09399477806788512,0.35944299390774587,0.1227154046997389,0.08442123585726719,0.0278503046127067,16,71.8125,0.125,0.5,0.375,0.0625,0.3333333333333333,0,1,0,High-income potential customers
2743,28249,0,0,80,1,9,7,2,14,23,10,33,1,2,0,3,6,0,59,2173,Married,Basic,0,43,0.023255813953488372,0.20930232558139536,0.16279069767441862,0.046511627906976744,0.32558139534883723,0.23255813953488372,5,8.6,0.4,0.0,0.6,0.2,2.0,0,1,2,Promotion-sensitive customers
2744,47808,0,1,30,123,1,26,2,0,80,72,152,2,3,2,3,7,0,45,2411,Married,Master,1,224,0.5491071428571429,0.004464285714285714,0.11607142857142858,0.008928571428571428,0.0,0.32142857142857145,8,28.0,0.375,0.25,0.375,0.25,1.75,1,2,1,Balanced customers
2745,25509,1,0,15,40,3,30,10,7,79,11,90,3,3,0,3,9,0,46,2808,Divorced,PHD,0,101,0.39603960396039606,0.0297029702970297,0.297029702970297,0.09900990099009901,0.06930693069306931,0.10891089108910891,6,16.833333333333332,0.5,0.0,0.5,0.5,2.25,1,2,2,Promotion-sensitive customers
2746,51012,0,0,86,102,9,63,2,9,161,24,185,1,4,1,4,6,0,74,2596,Married,PHD,0,209,0.4880382775119617,0.0430622009569378,0.3014354066985646,0.009569377990430622,0.0430622009569378,0.11483253588516747,9,23.22222222222222,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.1111111111111111,1.2,0,1,1,Balanced customers
2747,70596,0,0,68,347,44,534,17,0,916,26,942,1,3,5,12,2,0,35,2791,Single,Graduation,0,968,0.3584710743801653,0.045454545454545456,0.5516528925619835,0.01756198347107438,0.0,0.026859504132231406,20,48.4,0.15,0.25,0.6,0.05,0.5,0,1,0,High-income potential customers
2748,85431,0,0,54,376,53,462,168,53,1059,53,1112,1,2,7,7,0,0,68,2545,Together,PHD,0,1165,0.32274678111587984,0.045493562231759654,0.3965665236051502,0.14420600858369098,0.045493562231759654,0.045493562231759654,16,72.8125,0.125,0.4375,0.4375,0.0625,0.0,0,1,0,High-income potential customers
2749,42664,0,1,44,21,0,3,0,0,24,0,24,1,1,0,3,6,0,53,2262,Married,Graduation,0,24,0.875,0.0,0.125,0.0,0.0,0.0,4,6.0,0.25,0.0,0.75,0.25,3.0,1,2,1,Balanced customers
2750,42586,1,1,7,194,2,56,0,0,252,0,252,5,4,1,6,8,0,65,2767,Together,Graduation,0,252,0.7698412698412699,0.007936507936507936,0.2222222222222222,0.0,0.0,0.0,11,22.90909090909091,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.45454545454545453,1.6,2,3,1,Balanced customers
2751,29760,1,0,87,64,4,68,7,5,131,17,148,4,3,1,4,8,0,35,2828,Single,Graduation,0,165,0.3878787878787879,0.024242424242424242,0.4121212121212121,0.04242424242424243,0.030303030303030304,0.10303030303030303,8,20.625,0.375,0.125,0.5,0.5,2.0,1,2,2,Promotion-sensitive customers
2752,28973,0,0,59,206,0,46,3,2,245,12,257,2,5,1,5,8,0,43,2783,Married,PHD,0,269,0.7657992565055762,0.0,0.17100371747211895,0.011152416356877323,0.007434944237918215,0.04460966542750929,11,24.454545454545453,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.18181818181818182,1.3333333333333333,0,1,1,Balanced customers
2753,39435,1,0,16,71,0,18,0,0,76,13,89,1,3,1,2,7,0,47,2486,Together,PHD,0,102,0.696078431372549,0.0,0.17647058823529413,0.0,0.0,0.12745098039215685,6,17.0,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.75,1,2,1,Balanced customers
2754,65370,0,0,1,71,22,112,138,89,403,29,432,1,2,3,13,1,0,36,2491,Married,2n Cycle,0,461,0.1540130151843818,0.04772234273318872,0.24295010845986983,0.2993492407809111,0.19305856832971802,0.06290672451193059,18,25.61111111111111,0.1111111111111111,0.16666666666666666,0.7222222222222222,0.05555555555555555,0.3333333333333333,0,1,2,Promotion-sensitive customers
2755,20194,1,0,64,0,4,7,11,10,17,15,32,2,2,0,3,6,0,41,2718,Single,Basic,0,47,0.0,0.0851063829787234,0.14893617021276595,0.23404255319148937,0.2127659574468085,0.3191489361702128,5,9.4,0.4,0.0,0.6,0.4,2.0,1,2,2,Promotion-sensitive customers
2756,42473,1,1,72,93,1,21,0,4,94,25,119,3,2,1,4,5,0,44,2291,Single,PHD,0,144,0.6458333333333334,0.006944444444444444,0.14583333333333334,0.0,0.027777777777777776,0.1736111111111111,7,20.571428571428573,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.42857142857142855,1.6666666666666667,2,3,1,Balanced customers
2757,64590,0,0,98,920,138,168,36,46,1278,30,1308,1,9,4,10,6,0,52,2782,Married,Graduation,0,1338,0.6875934230194319,0.1031390134529148,0.12556053811659193,0.026905829596412557,0.0343796711509716,0.02242152466367713,23,58.17391304347826,0.391304347826087,0.17391304347826086,0.43478260869565216,0.043478260869565216,0.6,0,1,0,High-income potential customers
2758,71232,0,1,91,653,17,170,34,26,883,17,900,2,11,2,10,7,0,61,2372,Together,Graduation,0,917,0.7121046892039259,0.018538713195201745,0.18538713195201745,0.03707742639040349,0.028353326063249727,0.018538713195201745,23,39.869565217391305,0.4782608695652174,0.08695652173913043,0.43478260869565216,0.08695652173913043,0.5833333333333334,1,2,1,Balanced customers
2759,34600,1,1,8,199,33,60,8,3,288,15,303,5,5,2,5,8,0,49,2703,Together,Graduation,0,318,0.6257861635220126,0.10377358490566038,0.18867924528301888,0.025157232704402517,0.009433962264150943,0.04716981132075472,12,26.5,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.4166666666666667,1.3333333333333333,2,3,1,Balanced customers
2760,46904,1,1,20,153,4,56,0,9,191,31,222,4,5,1,4,8,0,53,2762,Single,Graduation,0,253,0.6047430830039525,0.015810276679841896,0.22134387351778656,0.0,0.03557312252964427,0.1225296442687747,10,25.3,0.5,0.1,0.4,0.4,1.3333333333333333,2,3,1,Balanced customers
2761,49094,0,1,6,376,0,38,11,8,364,69,433,5,6,3,6,6,0,47,2805,Married,Graduation,0,502,0.749003984063745,0.0,0.07569721115537849,0.021912350597609563,0.01593625498007968,0.13745019920318724,15,33.46666666666667,0.4,0.2,0.4,0.3333333333333333,0.8571428571428571,1,2,1,Balanced customers
2762,36075,1,0,54,46,0,30,12,1,59,30,89,1,2,0,4,6,0,37,2361,Together,Graduation,0,119,0.3865546218487395,0.0,0.25210084033613445,0.10084033613445378,0.008403361344537815,0.25210084033613445,6,19.833333333333332,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,2.0,1,2,2,Promotion-sensitive customers
2763,60839,1,1,72,600,21,128,223,150,994,128,1122,13,2,2,12,8,0,41,2829,Together,2n Cycle,0,1250,0.48,0.0168,0.1024,0.1784,0.12,0.1024,16,78.125,0.125,0.125,0.75,0.8125,2.6666666666666665,2,3,1,Balanced customers
2764,77298,0,1,46,425,115,292,23,35,811,79,890,1,6,6,11,3,0,41,2398,Together,Graduation,0,969,0.43859649122807015,0.11867905056759546,0.3013415892672859,0.023735810113519093,0.03611971104231166,0.08152734778121776,23,42.130434782608695,0.2608695652173913,0.2608695652173913,0.4782608695652174,0.043478260869565216,0.42857142857142855,1,2,0,High-income potential customers
2765,34026,1,1,11,18,6,15,12,8,42,17,59,3,2,1,3,5,0,70,2487,Together,Graduation,0,76,0.23684210526315788,0.07894736842105263,0.19736842105263158,0.15789473684210525,0.10526315789473684,0.2236842105263158,6,12.666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.5,1.6666666666666667,2,3,2,Promotion-sensitive customers
2766,48918,1,1,21,52,0,9,0,0,60,1,61,2,1,0,4,4,0,57,2237,Single,PHD,0,62,0.8387096774193549,0.0,0.14516129032258066,0.0,0.0,0.016129032258064516,5,12.4,0.2,0.0,0.8,0.4,2.0,2,3,1,Balanced customers
2767,82122,0,0,89,734,22,350,151,25,1182,100,1282,1,3,9,13,1,0,58,2477,Together,2n Cycle,1,1382,0.5311143270622286,0.015918958031837915,0.2532561505065123,0.10926193921852388,0.01808972503617945,0.0723589001447178,25,55.28,0.12,0.36,0.52,0.04,0.25,0,1,0,High-income potential customers
2768,37697,1,0,82,34,6,21,11,4,68,8,76,1,2,1,3,6,0,44,2301,Single,Graduation,0,84,0.40476190476190477,0.07142857142857142,0.25,0.13095238095238096,0.047619047619047616,0.09523809523809523,6,14.0,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,2.0,1,2,2,Promotion-sensitive customers
2769,34074,1,1,69,135,1,41,10,1,121,67,188,5,3,3,3,6,0,68,2510,Together,Graduation,1,255,0.5294117647058824,0.00392156862745098,0.1607843137254902,0.0392156862745098,0.00392156862745098,0.2627450980392157,9,28.333333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,1.5,2,3,1,Balanced customers
2770,28520,1,1,55,11,0,10,0,2,3,20,23,1,1,1,2,6,0,60,2539,Married,Master,0,43,0.2558139534883721,0.0,0.23255813953488372,0.0,0.046511627906976744,0.46511627906976744,4,10.75,0.25,0.25,0.5,0.25,3.0,2,3,2,Promotion-sensitive customers
2771,62535,0,1,13,163,48,90,0,45,294,52,346,1,3,2,8,3,0,65,2428,Single,Graduation,0,398,0.40954773869346733,0.12060301507537688,0.22613065326633167,0.0,0.11306532663316583,0.1306532663316583,13,30.615384615384617,0.23076923076923078,0.15384615384615385,0.6153846153846154,0.07692307692307693,0.75,1,2,1,Balanced customers
2772,36273,1,0,80,29,3,30,3,2,58,9,67,2,3,0,3,6,0,43,2233,Single,Master,0,76,0.3815789473684211,0.039473684210526314,0.39473684210526316,0.039473684210526314,0.02631578947368421,0.11842105263157894,6,12.666666666666666,0.5,0.0,0.5,0.3333333333333333,1.5,1,2,1,Balanced customers
2773,63404,0,2,97,734,26,70,11,44,868,17,885,2,6,3,4,4,0,56,2182,Together,Graduation,1,902,0.8137472283813747,0.028824833702882482,0.07760532150776053,0.012195121951219513,0.04878048780487805,0.018847006651884702,13,69.38461538461539,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.5714285714285714,2,3,1,Balanced customers
2774,75774,1,0,27,340,21,134,258,14,711,56,767,1,7,5,8,4,0,39,2217,Together,2n Cycle,0,823,0.4131227217496962,0.02551640340218712,0.16281895504252733,0.3134872417982989,0.01701093560145808,0.06804374240583232,20,41.15,0.35,0.25,0.4,0.05,0.5,1,2,0,High-income potential customers
2775,78416,0,1,99,453,38,279,188,38,813,183,996,2,7,7,10,3,0,44,2161,Together,Graduation,0,1179,0.3842239185750636,0.032230703986429174,0.2366412213740458,0.1594571670907549,0.032230703986429174,0.15521628498727735,24,49.125,0.2916666666666667,0.2916666666666667,0.4166666666666667,0.08333333333333333,0.375,1,2,0,High-income potential customers
2776,75702,0,1,87,1073,0,629,145,37,1847,37,1884,1,10,5,13,6,0,46,2782,Together,Graduation,1,1921,0.5585632483081728,0.0,0.3274336283185841,0.07548152004164498,0.019260801665799063,0.019260801665799063,28,68.60714285714286,0.35714285714285715,0.17857142857142858,0.4642857142857143,0.03571428571428571,0.5454545454545454,1,2,0,High-income potential customers
2777,59385,1,1,85,135,0,10,0,4,113,36,149,2,3,1,4,5,0,69,2586,Together,Master,0,185,0.7297297297297297,0.0,0.05405405405405406,0.0,0.021621621621621623,0.1945945945945946,8,23.125,0.375,0.125,0.5,0.25,1.25,2,3,1,Balanced customers
2778,37070,1,1,30,231,7,137,4,15,355,39,394,9,5,1,8,7,0,54,2625,Single,Graduation,0,433,0.5334872979214781,0.016166281755196306,0.3163972286374134,0.009237875288683603,0.03464203233256351,0.09006928406466513,14,30.928571428571427,0.35714285714285715,0.07142857142857142,0.5714285714285714,0.6428571428571429,1.1666666666666667,2,3,1,Balanced customers
2779,44689,1,1,82,18,0,5,0,0,12,11,23,2,1,1,2,7,0,69,2329,Married,Graduation,1,34,0.5294117647058824,0.0,0.14705882352941177,0.0,0.0,0.3235294117647059,4,8.5,0.25,0.25,0.5,0.5,3.5,2,3,1,Balanced customers
2780,53977,0,1,21,620,16,165,0,24,743,82,825,5,5,5,12,5,0,62,2545,Together,Graduation,0,907,0.6835722160970231,0.017640573318632856,0.1819184123484013,0.0,0.026460859977949284,0.09040793825799338,22,41.22727272727273,0.22727272727272727,0.22727272727272727,0.5454545454545454,0.22727272727272727,0.8333333333333334,1,2,1,Balanced customers
2781,7144,0,2,92,81,4,33,5,2,-166,291,125,0,23,1,1,0,0,54,2363,Single,PHD,0,416,0.19471153846153846,0.009615384615384616,0.07932692307692307,0.01201923076923077,0.004807692307692308,0.6995192307692307,25,16.64,0.92,0.04,0.04,0.0,0.0,2,3,1,Balanced customers
2782,18701,1,1,95,12,4,2,10,6,24,10,34,4,2,0,4,5,0,56,2549,Single,Graduation,0,44,0.2727272727272727,0.09090909090909091,0.045454545454545456,0.22727272727272727,0.13636363636363635,0.22727272727272727,6,7.333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,2,3,2,Promotion-sensitive customers
2783,90369,0,0,2,292,51,981,224,23,1554,17,1571,1,4,6,6,1,0,64,2221,Married,Graduation,0,1588,0.18387909319899245,0.03211586901763224,0.6177581863979849,0.14105793450881612,0.014483627204030227,0.010705289672544081,16,99.25,0.25,0.375,0.375,0.0625,0.2,0,1,0,High-income potential customers
2784,63159,0,0,74,965,34,586,89,86,1723,37,1760,1,3,5,8,3,0,46,2760,Single,PHD,1,1797,0.5370061213132999,0.018920422927100722,0.32609905397885364,0.04952698942682248,0.047857540345019475,0.020589872008903727,16,112.3125,0.1875,0.3125,0.5,0.0625,0.75,0,1,0,High-income potential customers
2785,37758,1,1,49,27,2,10,0,0,38,1,39,2,1,0,3,8,0,54,2792,Together,Graduation,0,40,0.675,0.05,0.25,0.0,0.0,0.025,4,10.0,0.25,0.0,0.75,0.5,4.0,2,3,1,Balanced customers
2786,46757,0,1,71,777,30,163,0,51,899,122,1021,6,4,4,7,9,0,57,2749,Single,PHD,0,1143,0.6797900262467191,0.026246719160104987,0.1426071741032371,0.0,0.04461942257217848,0.10673665791776028,15,76.2,0.26666666666666666,0.26666666666666666,0.4666666666666667,0.4,1.8,1,2,1,Balanced customers
2787,79734,0,0,72,572,8,232,23,62,880,17,897,1,4,3,6,1,0,51,2160,Married,Master,1,914,0.6258205689277899,0.0087527352297593,0.2538293216630197,0.02516411378555799,0.06783369803063458,0.018599562363238512,13,70.3076923076923,0.3076923076923077,0.23076923076923078,0.46153846153846156,0.07692307692307693,0.2,0,1,0,High-income potential customers
2788,63207,0,0,68,438,169,565,91,169,1362,70,1432,1,2,3,6,7,0,28,2684,Together,Graduation,1,1502,0.29161118508655126,0.11251664447403462,0.37616511318242346,0.06058588548601864,0.11251664447403462,0.04660452729693742,11,136.54545454545453,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.09090909090909091,2.3333333333333335,0,1,0,High-income potential customers
2789,72071,0,1,4,531,69,300,150,138,1038,150,1188,3,5,4,8,2,0,66,2659,Divorced,Graduation,0,1338,0.3968609865470852,0.0515695067264574,0.2242152466367713,0.11210762331838565,0.1031390134529148,0.11210762331838565,17,78.70588235294117,0.29411764705882354,0.23529411764705882,0.47058823529411764,0.17647058823529413,0.3333333333333333,1,2,0,High-income potential customers
2790,21840,1,0,80,17,0,9,0,0,25,1,26,1,1,0,3,9,0,37,2502,Together,PHD,0,27,0.6296296296296297,0.0,0.3333333333333333,0.0,0.0,0.037037037037037035,4,6.75,0.25,0.0,0.75,0.25,4.5,1,2,1,Balanced customers
2791,58582,0,1,15,402,35,106,101,77,679,42,721,2,9,2,9,5,0,38,2433,Together,2n Cycle,1,763,0.526867627785059,0.045871559633027525,0.13892529488859764,0.13237221494102228,0.10091743119266056,0.05504587155963303,20,38.15,0.45,0.1,0.45,0.1,0.5,1,2,1,Balanced customers
2792,72282,0,0,70,503,27,419,90,139,1025,153,1178,1,5,7,9,7,0,69,2504,Single,Graduation,0,1331,0.3779113448534936,0.0202854996243426,0.3148009015777611,0.067618332081142,0.10443275732531931,0.1149511645379414,21,63.38095238095238,0.23809523809523808,0.3333333333333333,0.42857142857142855,0.047619047619047616,1.1666666666666667,0,1,0,High-income potential customers
2793,50387,0,2,91,369,9,87,12,14,457,34,491,3,6,2,8,5,0,64,2461,Married,Graduation,0,525,0.7028571428571428,0.017142857142857144,0.1657142857142857,0.022857142857142857,0.02666666666666667,0.06476190476190476,16,32.8125,0.375,0.125,0.5,0.1875,0.7142857142857143,2,3,1,Balanced customers
2794,32583,1,1,10,5,0,3,0,0,7,1,8,1,1,0,2,7,0,59,2173,Together,PHD,0,9,0.5555555555555556,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,3,3.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,3.5,2,3,1,Balanced customers
2795,62568,0,1,99,362,17,398,80,35,831,61,892,3,5,3,5,4,0,58,2242,Together,Graduation,1,953,0.37985309548793283,0.017838405036726127,0.4176285414480588,0.08394543546694648,0.03672612801678909,0.06400839454354669,13,73.3076923076923,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.6666666666666666,1,2,0,High-income potential customers
2796,44635,1,1,25,56,0,9,0,0,62,3,65,2,2,0,3,7,0,49,2420,Divorced,Master,0,68,0.8235294117647058,0.0,0.1323529411764706,0.0,0.0,0.04411764705882353,5,13.6,0.4,0.0,0.6,0.4,2.3333333333333335,2,3,1,Balanced customers
2797,33316,1,1,34,79,1,31,4,4,107,12,119,3,2,1,4,6,0,49,2427,Single,Master,0,131,0.6030534351145038,0.007633587786259542,0.2366412213740458,0.030534351145038167,0.030534351145038167,0.0916030534351145,7,18.714285714285715,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.42857142857142855,2.0,2,3,1,Balanced customers
2798,63967,0,1,57,387,84,141,73,35,558,162,720,3,4,4,12,2,0,52,2483,Married,Graduation,0,882,0.4387755102040816,0.09523809523809523,0.1598639455782313,0.08276643990929705,0.03968253968253968,0.1836734693877551,20,44.1,0.2,0.2,0.6,0.15,0.4,1,2,0,High-income potential customers
2799,52513,0,0,84,367,17,241,104,188,685,232,917,2,9,5,9,7,0,42,2822,Together,2n Cycle,0,1149,0.31940818102698,0.014795474325500435,0.20974760661444736,0.09051348999129678,0.16362053959965187,0.20191470844212359,23,49.95652173913044,0.391304347826087,0.21739130434782608,0.391304347826087,0.08695652173913043,0.7,0,1,0,High-income potential customers
2800,25293,1,0,51,15,0,11,0,2,19,9,28,1,1,1,2,8,0,51,2446,Married,Graduation,0,37,0.40540540540540543,0.0,0.2972972972972973,0.0,0.05405405405405406,0.24324324324324326,4,9.25,0.25,0.25,0.5,0.25,4.0,1,2,2,Promotion-sensitive customers
2801,54111,0,1,97,267,6,54,8,3,288,50,338,2,5,2,6,5,0,55,2467,Widow,PHD,0,388,0.6881443298969072,0.015463917525773196,0.13917525773195877,0.020618556701030927,0.007731958762886598,0.12886597938144329,13,29.846153846153847,0.38461538461538464,0.15384615384615385,0.46153846153846156,0.15384615384615385,0.8333333333333334,1,2,1,Balanced customers
2802,78394,0,0,13,298,27,697,216,24,1096,166,1262,1,4,6,5,2,0,34,2658,Together,Graduation,0,1428,0.20868347338935575,0.018907563025210083,0.4880952380952381,0.15126050420168066,0.01680672268907563,0.11624649859943978,15,95.2,0.26666666666666666,0.4,0.3333333333333333,0.06666666666666667,0.4,0,1,0,High-income potential customers
2803,80739,0,0,92,674,92,736,39,0,1449,92,1541,1,3,11,9,1,0,62,2561,Married,Master,0,1633,0.4127372933251684,0.056338028169014086,0.4507042253521127,0.023882424984690752,0.0,0.056338028169014086,23,71.0,0.13043478260869565,0.4782608695652174,0.391304347826087,0.043478260869565216,0.25,0,1,0,High-income potential customers
2804,22669,1,0,30,16,14,36,37,22,77,48,125,3,4,1,2,9,0,45,2562,Together,Master,0,173,0.09248554913294797,0.08092485549132948,0.20809248554913296,0.2138728323699422,0.12716763005780346,0.2774566473988439,7,24.714285714285715,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.8,1,2,2,Promotion-sensitive customers
